job_title,skill
Senior Data Scientist,Machine Learning
Senior Data Scientist,AI
Senior Data Scientist,Git
Senior Data Scientist,Machine Learning
Senior Data Scientist,AI
Senior Data Scientist,Git
AI Engineer - Data Scientist,Python
AI Engineer - Data Scientist,Hadoop
AI Engineer - Data Scientist,AI
Quantum Data Scientist,AI
Data Scientist/AI Engineer,Azure
Data Scientist/AI Engineer,AI
Data Scientist/AI Engineer,GenAI
Data Scientist | R&D,Git
Senior Data Scientist,AI
Senior Data Scientist,Git
Data Scientist III,Excel
Data Scientist III,Excel
Quantitative Data Scientist,AI
Senior Data Scientist,AI
Senior Data Scientist,Git
"Senior Data Scientist – Banking, Analytics & AI",AI
"Senior Data Scientist – Banking, Analytics & AI",Git
Junior Supply Chain Data Scientist - Internship,AI
Data Engineer/Data Scientist,Azure
Data Engineer/Data Scientist,Databricks
Data Engineer/Data Scientist,AI
Data Scientist for Martech,Google Cloud
Data Scientist for Martech,AI
Data Scientist for Martech,Data Analytics
Senior CRM Data Scientist,AI
Data Scientist - Generative AI Specialist,AI
Data Scientist - Generative AI Specialist,AI
Product Reliability Data Scientist,AI
Global Sales Data Scientist,AI
Customer Data Scientist & AI Consultant,AI
Global CRM Data Scientist,AI
Distinguished ML Data Scientist,Machine Learning
Distinguished ML Data Scientist,AI
Distinguished ML Data Scientist,Machine Learning
Distinguished ML Data Scientist,AI
Data Scientist in Ambito Sas,AI
Data Scientist Area Energy,AI
Data Scientist Area Energy,Git
Data Scientist Area Energy,AI
Data Scientist Area Energy,Git
Data Scientist Ai Research Cosenza,Git
Data Scientist Area Energy,AI
Data Scientist Area Energy,Git
Data Scientist Area Energy,AI
Data Scientist Area Energy,Git
Data Scientist Area Energy,AI
Data Scientist Area Energy,Git
Data Scientist / AI Developer - Energy (Rif. 2026-70),Machine Learning
Data Scientist / AI Developer - Energy (Rif. 2026-70),AI
Data Scientist/ML Engineer (Rif. 2026-55),Machine Learning
Data Scientist/ML Engineer (Rif. 2026-55),AI
DATA SCIENTIST/applicativo Board (remoto),SQL
DATA SCIENTIST/applicativo Board (remoto),Power BI
DATA SCIENTIST/Machine Learning (Torino/Ibrido),Python
DATA SCIENTIST/Machine Learning (Torino/Ibrido),AWS
DATA SCIENTIST/Machine Learning (Torino/Ibrido),Machine Learning
DATA SCIENTIST/Machine Learning (Torino/Ibrido),AI
DATA SCIENTIST/Machine Learning (Torino/Ibrido),GenAI
Junior Data Scientist Engineer - Automotive,Git
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Data Scientist Senior - GenAI Solutions,Azure
Data Scientist Senior - GenAI Solutions,Deep Learning
Data Scientist Senior - GenAI Solutions,AI
Junior Data Scientist Engineer - Automotive,Git
Data Scientist and Training Analyst,Machine Learning
Data Scientist and Training Analyst,AI
Data Scientist Financial Risk Models,AI
Data Scientist with Experience in Applied Machine,AI
CATEGORIA PROTETTA Data Scientist L.68/99,Python
CATEGORIA PROTETTA Data Scientist L.68/99,SQL
CATEGORIA PROTETTA Data Scientist L.68/99,Machine Learning
CATEGORIA PROTETTA Data Scientist L.68/99,AI
CATEGORIA PROTETTA Data Scientist L.68/99,GenAI
CATEGORIA PROTETTA Data Scientist L.68/99,LLM
Data Scientist | Categorie Protette L. 68/99,AI
Senior Customer Data Scientist & AI Consultant - Milano [ADV],AI
Junior Data Scientist | Financial Services appartenente alla Categorie Protette (Legge 68/99),Git
AI Engineer / Data Scientist – Agentic AI & Multi Agent Systems (m/f/d),AI
AI Engineer / Data Scientist – Agentic AI & Multi Agent Systems (m/f/d),Git
Data Engineer/Scientist -Washington DC,AI
Data Science,AI
"Prima di partire, cominciamo da te!",AI
Prompt Engineer,AI
AI Engineer,AI
Python AI Engineer,Python
Python AI Engineer,AI
Full Stack Developer,Git
AI Engineer,Git
Databricks Data & Architect Engineer,Databricks
Technology Specialist ? Categorie Protette (L.68/99),Git
AI Consultant,AI
Data Engineer,AI
Data Engineer,ETL
Machine Learning Engineer,Machine Learning
Machine Learning Engineer,Machine Learning
Software Tester,AI
Junior Artificial Intelligence Engineer (NEOLAUREATI),AI
Senior AI Engineer,AI
Senior AI Engineer,GenAI
Artificial Intelligence Specialist,Machine Learning
Artificial Intelligence Specialist,AI
Software and AI Architect,AI
Software and AI Architect,Git
Software and AI Architect,AI
Software and AI Architect,Git
Business Intelligence Developer,Excel
Business Intelligence Developer,AI
AI Full Stack Engineer,AI
AI Full Stack Engineer,AI
Stage con tesi in Data Science per la Manutenzione Predittiva e l’Efficienza Energetica - Dueville (VI),AI
"Laureati/e in Economia, Finanza, Ingegneria Gestionale, Matematica | Milano | Cat. protetta L.68/99",Git
Avanade Celebrate Orange Professionals FY26,AI
IA Expert (Partita IVA),AI
IA Expert (Partita IVA),GenAI
IA Expert (Partita IVA),AI
IA Expert (Partita IVA),GenAI
Data Engineer - Data Platform,AI
Data Engineer - Data Platform,Data Analytics
AI Project Manager,Git
AI Project Manager,Git
Senior Product Manager - Talentware,Machine Learning
Senior Product Manager - Talentware,AI
AI Engineer,Machine Learning
AI Engineer,AI
Google Cloud Data Engineer,Google Cloud
Google Cloud Data Engineer,AI
Google Cloud Data Engineer,Google Cloud
Google Cloud Data Engineer,AI
Architetto dei dati - Databricks,Databricks
Experienced - Generative AI Engineer,AI
Cloud Data Engineer,AI
Cloud Data Engineer,AI
Cloud Data Engineer,AI
JUNIOR AI ENGINEER,AI
JUNIOR AI ENGINEER,Git
Ai Engineer - Interacta,AI
Ai Engineer - Interacta,Git
Infrastructure AI/ML Engineer,AI
Infrastructure AI/ML Engineer,Git
Python Developer AI/ML,Python
Python Developer AI/ML,AI
AI ENGINEER,AI
AI ENGINEER,Git
AI & Data Science Engineer,Machine Learning
AI & Data Science Engineer,AI
AI Engineer | Full Remote,Machine Learning
AI Engineer | Full Remote,AI
Digital Product Owner,AI
Digital Product Owner,Git
Data & AI Consultant | Senior Consultant - Milano,AI
Data & AI Consultant - INTERNSHIP - Roma,AI
Data & AI Consultant | Senior Consultant - Roma,AI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
ML Engineer Senior - GenAI Solutions,Azure
ML Engineer Senior - GenAI Solutions,Machine Learning
ML Engineer Senior - GenAI Solutions,AI
ML Engineer Senior - GenAI Solutions,GenAI
Product Marketing Manager,AI
Associate Data Governance - Milano,AI
Associate Data Governance - Milano,Git
AI & Martech Project Manager,Google Cloud
AI & Martech Project Manager,AI
AI & Martech Project Manager,Data Analytics
HPC & AI Cloud Architect,AI
Data & AI Consultant - INTERNSHIP - Milano,AI
Full Stack Developer,Git
Data Governance - Senior Associate - Milano,AI
Data Governance - Senior Associate - Milano,Git
Senior AI Engineer,Machine Learning
Senior AI Engineer,AI
Senior AI Engineer,Machine Learning
Senior AI Engineer,AI
Junior Benchmarking Specialist - Automotive,Git
Full Stack Developer,Git
Business Intelligence Specialist - Google,AI
Business Intelligence Specialist - Google,AI
Business Intelligence Specialist,AI
Business Intelligence Specialist,AI
Business Intelligence Specialist,AI
Business Intelligence Specialist,AI
Technical Digital Analyst - Milan,AI
AI Engineer,Git
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Azure Data Engineer,Azure
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Azure Data Engineer,Azure
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Azure Data Engineer,Azure
Machine Learning Engineer - Industry,Machine Learning
Machine Learning Engineer - Industry,Git
Azure Data Engineer,Azure
Analytics Engineer,AI
Data & Analytics Academy – Future Data Analytics Consultant / Engineer,Tableau
Data & Analytics Academy – Future Data Analytics Consultant / Engineer,Snowflake
Data & Analytics Academy – Future Data Analytics Consultant / Engineer,Data Analytics
Junior Data Engineer - Milano,AI
Junior Data Engineer - Milano,Git
Data Engineer (Data Lake / Integrations / Analytics Platform) in PARTITA IVA - FULL REMOTE,AI
Data Engineer,AI
Data Engineer,Git
Senior AI Engineer - GenAI,AI
Senior AI Engineer - GenAI,AI
Data Engineer,SQL
Data Engineer,Google Cloud
Data Engineer,Machine Learning
Data Engineer,BigQuery
Data Engineer,Looker
Data Engineer,AI
AI Data Engineer,AI
Data Engineer,AI
Data Engineer,ETL
Data Engineer,Git
Data Engineer,AI
Data Engineer,Git
Data Engineer,AI
data engineer,SQL
data engineer,AI
Data Engineer,AI
Data Engineer,Python
Data Engineer,ETL
Specialista Data Engineer,SQL
Cloud Data Engineer,SQL
Cloud Data Engineer,PostgreSQL
Cloud Data Engineer,MongoDB
Senior Data Engineer,AI
Senior Data Engineer,ETL
Data Engineer - Freelance,AI
Data Engineer - Freelance,AI
Data Engineer,SQL
Data Engineer,AI
Data Engineer,ETL
AI Data Engineer,AI
Torino - Data Engineer,Git
Data Engineer,Python
Data Engineer,SQL
Data Engineer,Qlik
Data Engineer,Git
Data Engineer,Excel
Data Engineer,AI
Data Engineer,Azure
Data Engineer,AI
Data Engineer,AI
Data Engineer,SQL
Data Engineer,AI
Data Engineer,ETL
Data Engineer,Machine Learning
Data Engineer,AI
Data Engineer,AI
Data Engineer,Git
Data Engineer,AI
Data Engineer,AI
Data Engineer,AI
Data Engineer,Git
Data Engineer,Azure
Data Engineer,AI
Data Engineer,AI
Data Engineer,Git
Data Engineer,Machine Learning
AI Data Engineer,Machine Learning
AI Data Engineer,AI
AI Data Engineer,LLM
AI Data Engineer,Machine Learning
AI Data Engineer,AI
AI Data Engineer,LLM
Data Engineer,AI
Data Engineer,Git
Data Engineer,AI
Data Engineer,Git
Data Engineer,AI
Data Engineer,AI
AI / Data Engineer,AI
AI / Data Engineer,Git
AI & Data Engineer,Git
Data Engineer,AI
Data Engineer,AI
Data Engineer,Power BI
Data Engineer,Azure
Data Engineer,Databricks
DATA ENGINEER,ETL
Junior ML Data Engineer,AI
Senior ML Data Engineer,AI
Google Cloud Data Engineer,Google Cloud
Data Engineer & BI Developer,Git
Junior Data Engineer/Internship for wannabe Data Engineer! (Milan/Turin),Excel
Junior Data Engineer/Internship for wannabe Data Engineer! (Milan/Turin),AI
Junior Data Engineer/Internship for wannabe Data Engineer! (Milan/Turin),Excel
Junior Data Engineer/Internship for wannabe Data Engineer! (Milan/Turin),AI
Cloud & Data Engineer,AI
Cloud & Data Engineer,Git
Azure Data Engineer,Azure
Azure Data Engineer,Azure
Azure Data Engineer,Azure
Azure Data Engineer,Azure
Azure Data Engineer,Azure
Azure Data Engineer,Azure
Big Data Engineer,AI
Milano - Data Engineer,Git
Cloud & Data Engineer,AI
Cloud & Data Engineer,Git
Sr. Data Engineer,AI
Sr. Data Engineer,Data Analysis
"Data Engineer, Senior",Machine Learning
"Data Engineer, Senior",AI
Stage | Data Engineer,AI
Stage | Data Engineer,Git
Aws Data Engineer,AWS
Aws Data Engineer,Machine Learning
Data Engineer Associate,Git
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
AWS Data Engineer,AWS
AWS Data Engineer,Machine Learning
Martech Data Engineer,Google Cloud
Martech Data Engineer,AI
Martech Data Engineer,Git
"Data Engineer, LabOps",ETL
Junior Data Engineer,Google Cloud
Junior Data Engineer,AI
Junior Data Engineer,ETL
"Data Engineer, LabOps",ETL
Senior Data Engineer,Git
Founding Data Engineer,AI
Senior Data Engineer,AI
Senior Data Engineer,AI
Senior Data Engineer,ETL
Data Engineer Internship,AI
Data Engineer AWS,Python
Data Engineer AWS,SQL
Data Engineer AWS,AWS
Data Engineer AWS,Redshift
Data Engineer Internship,AI
Data Engineer (Rif. 2026-112),AWS
Data Engineer (Rif. 2026-112),AI
Data Engineer (Rif. 2026-112),AWS
Data Engineer (Rif. 2026-112),AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
GCP Data Engineer/Data Architect,AI
"Data Engineer (Python, AWS)",Git
Data Engineer - Provincia di Piacenza,Python
Data Engineer - Provincia di Piacenza,SQL
Data Engineer - Provincia di Piacenza,Git
Microsoft Azure Solutions Architect & Data Engineer,Excel
Data Engineer PL/SQL,SQL
Data Engineer (Google Cloud),SQL
Data Engineer (Google Cloud),Google Cloud
Data Engineer (Google Cloud),Machine Learning
Data Engineer (Google Cloud),BigQuery
Data Engineer (Google Cloud),Looker
DATA ENGINEER PYTHON/SCALA,Python
DATA ENGINEER PYTHON/SCALA,AWS
DATA ENGINEER PYTHON/SCALA,Spark
DATA ENGINEER PYTHON/SCALA,AI
Data Engineer (Snowflake & Matillion),Snowflake
Data Engineer (Snowflake & Matillion),AI
Data Engineer (Snowflake & Matillion),Snowflake
Data Engineer (Snowflake & Matillion),AI
"Senior Data Engineer, LabOps",ETL
Data Engineer-Washington DC,AI
Data Engineer-Washington DC,AI
"Senior Data Engineer, LabOps",ETL
Data Engineer - Provincia di Piacenza,Python
Data Engineer - Provincia di Piacenza,SQL
Data Engineer - Provincia di Piacenza,Git
Data Engineer| Tirocinio e Tesi,Machine Learning
Data Engineer| Tirocinio e Tesi,AI
Junior Data Engineer_Avanade,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Databricks Expert - Data Engineer/Data Architect,Databricks
Databricks Expert - Data Engineer/Data Architect,AI
Junior Data Engineer - Mobile Apps,Google Cloud
Junior Data Engineer - Mobile Apps,Databricks
Junior Data Engineer - Mobile Apps,AI
Junior Data Engineer - Mobile Apps,ETL
Junior Data Engineer - Mobile Apps,Airflow
Junior Data Engineer - Mobile Apps,BigQuery
P2026-132 Data Engineer/Scentist,Azure
Lead Geospatial Data Engineer (Remote),Python
Lead Geospatial Data Engineer (Remote),SQL
Lead Geospatial Data Engineer (Remote),Pandas
Lead Geospatial Data Engineer (Remote),PostgreSQL
Lead Geospatial Data Engineer (Remote),BigQuery
Junior Big Data Engineer_Academy,AI
Junior Big Data Engineer_Academy,Git
Euronext Securities - Data Engineer Intern,AI
Euronext Securities - Data Engineer Intern,Data Analysis
Data Engineer & DevOps (m/w/d),SQL
Data Engineer & DevOps (m/w/d),Azure
Data Engineer & DevOps (m/w/d),PostgreSQL
Data Engineer appartenente alle categorie protette L.68/99,Azure
Data Engineer (L.68/99 - Categorie Protette),AI
Senior Project & People Coordinator - Data Engineer,AI
Data Engineer (Middle/Senior) - Roma (ibrido),AI
Data Engineer (Middle/Senior) - Roma (ibrido),AI
CV AT LUNCH_Candidati come Data Engineer,Machine Learning
